id;nazwa_wojewodztwa;kod_rynku;kod_branzy;liczba_pracownikow;zrodlo_rejestr;data_rejestracji;data_ostatnie_zamowienie;obecnosc_w_internecie;jakosc_strony_www;allegro;srednia_liczba_odslon;hurt;target_wartosc_sprzedazy
69894;zachodniopomorskie;SZW;968;;CEIDG;2018-04-06;2019-05-30;ma stronê www;69;NIE;156;0;3123
38447;mazowieckie;RDW;526;;CEIDG;2013-01-04;2018-11-06;ma stronê www;43;NIE;156;0;3123
65977;kujawsko-pomorskie;WLW;411;;CEIDG;2017-12-04;2018-10-23;ma stronê www;41;NIE;156;0;3123
58422;³ódzkie;LDW;652;6-10 osób;CEIDG;2004-11-20;2019-03-12;ma stronê www;74;NIE;156;0;3122
10785;wielkopolskie;POW;10001;1 osoba;CEIDG;2002-03-25;2018-11-30;ma stronê www;57;NIE;62;0;3122
63254;podkarpackie;PRW;437;;CEIDG;2017-07-01;2020-04-16;ma stronê www;48;NIE;156;0;3121
25450;opolskie;OPW;1574;2-5 osób;CEIDG;2008-12-16;2020-07-29;ma stronê www;54;NIE;156;0;3120
32829;zachodniopomorskie;KSW;1386;;CEIDG;2002-09-18;2019-11-19;ma stronê www;41;NIE;156;0;3120
37046;œl¹skie;RBW;1433;;CEIDG;1999-06-21;2019-05-14;ma stronê www;69;NIE;156;1;3120
53068;wielkopolskie;POW;526;;CEIDG;2016-07-07;2020-05-12;nie ma strony www;;NIE;;0;3120
69651;wielkopolskie;POW;526;;CEIDG;2018-04-17;2020-04-23;nie ma strony www;;NIE;;1;3120
44991;mazowieckie;GAW;1433;;CEIDG;2011-04-04;2019-02-15;ma stronê www;46;NIE;156;0;3120
71235;œl¹skie;CZW;848;;CEIDG;2018-07-02;2020-08-11;ma stronê www;50;NIE;156;0;3120
71918;podkarpackie;RZW;526;;CEIDG;2018-08-14;2019-05-13;nie ma strony www;;NIE;;0;3120
49520;³ódzkie;LDW;1433;;CEIDG;2012-09-22;2020-04-03;ma stronê www;44;NIE;156;1;3120
83377;œl¹skie;BBW;1386;;CEIDG;2020-09-16;2020-09-17;nie ma strony www;;NIE;;0;3120
83429;podkarpackie;RZW;652;;CEIDG;2020-09-24;2020-09-22;nie ma strony www;;NIE;;0;3120
5212;zachodniopomorskie;SZW;1433;11-20 osób;KRS;1993-01-01;2019-02-28;ma stronê www;60;NIE;156;0;3120
19679;kujawsko-pomorskie;BDW;10001;101-250 osób;KRS;2003-01-01;2020-05-05;ma stronê www;46;NIE;1 560;0;3120
40631;œl¹skie;CZW;907;;CEIDG;2014-05-15;2018-01-16;ma stronê www;52;NIE;156;1;3120
50559;ma³opolskie;NSW;5;;CEIDG;2015-12-02;2019-03-07;ma stronê www;70;NIE;156;0;3120
54971;mazowieckie;LNW;848;;CEIDG;2013-04-11;2018-12-21;e-commerce;72;NIE;156;0;3120
40929;kujawsko-pomorskie;BDW;1433;1 osoba;CEIDG;2014-04-15;2019-03-14;ma stronê www;79;NIE;62;1;3120
79345;zachodniopomorskie;SZW;1574;;CEIDG;2019-06-06;2019-06-14;nie ma strony www;;NIE;;0;3120
79180;dolnoœl¹skie;JGW;526;;CEIDG;2019-06-03;2019-07-01;nie ma strony www;;NIE;;0;3120
80549;wielkopolskie;POW;98;;CEIDG;2019-09-20;2020-05-20;ma stronê www;66;NIE;156;1;3120
80781;lubuskie;ZGW;1402;;CEIDG;2019-10-11;2019-10-11;nie ma strony www;;NIE;;0;3120
53187;wielkopolskie;LSW;1386;;KRS;2015-07-17;2020-09-07;ma stronê www;58;NIE;156;0;3118
30024;dolnoœl¹skie;WRW;848;;CEIDG;1996-12-30;2020-01-21;ma stronê www;65;NIE;156;1;3116
29141;œwiêtokrzyskie;KIW;1574;1 osoba;CEIDG;2010-01-04;2020-09-09;ma stronê www;66;NIE;62;0;3112
40805;dolnoœl¹skie;WRW;848;;CEIDG;2014-02-04;2020-09-08;ma stronê www;55;NIE;155;0;3108
107;œl¹skie;DGW;848;2-5 osób;KRS;1991-08-31;2019-07-04;ma stronê www;63;NIE;155;0;3102
3138;wielkopolskie;KNW;5;2-5 osób;CEIDG;1992-06-01;2019-06-12;ma stronê www;55;NIE;155;1;3100
26017;œl¹skie;CZW;522;101-250 osób;KRS;1998-12-01;2019-12-05;ma stronê www;47;NIE;1 550;0;3100
69465;œl¹skie;RBW;1387;1 osoba;CEIDG;2018-04-03;2020-05-08;ma stronê www;55;NIE;62;0;3100
39499;kujawsko-pomorskie;BDW;848;;CEIDG;2004-08-09;2020-06-01;e-commerce;63;NIE;155;0;3100
47754;dolnoœl¹skie;WBW;1402;;CEIDG;2014-12-29;2018-08-01;ma stronê www;65;NIE;155;0;3100
13594;warmiñsko-mazurskie;OLW;848;101-250 osób;KRS;1995-12-01;2019-04-29;ma stronê www;73;NIE;1 550;0;3100
34757;pomorskie;GDW;5;;CEIDG;2008-10-01;2019-07-09;ma stronê www;54;NIE;155;0;3100
4674;³ódzkie;LDW;98;6-10 osób;CEIDG;1991-12-01;2018-11-09;ma stronê www;58;NIE;155;1;3100
6328;wielkopolskie;POW;1574;101-250 osób;KRS;1992-01-01;2020-06-30;ma stronê www;60;NIE;1 550;0;3100
8937;mazowieckie;WAW;5;2-5 osób;CEIDG;1953-01-01;2020-05-14;ma stronê www;48;NIE;155;1;3100
24620;ma³opolskie;TRW;10001;;CEIDG;2008-09-22;2019-02-22;ma stronê www;61;NIE;155;0;3100
24691;œwiêtokrzyskie;KIW;1574;6-10 osób;CEIDG;2008-05-19;2020-03-04;ma stronê www;66;NIE;155;1;3100
55749;kujawsko-pomorskie;BDW;522;;CEIDG;2010-05-01;2020-03-30;ma stronê www;74;NIE;155;0;3100
40878;opolskie;OPW;907;;CEIDG;2014-12-23;2020-10-19;ma stronê www;64;NIE;155;0;3100
66986;dolnoœl¹skie;WRW;1574;2-5 osób;CEIDG;1999-09-01;2018-06-27;ma stronê www;59;NIE;155;0;3100
74052;œl¹skie;TYW;98;;CEIDG;2018-04-19;2018-05-23;ma stronê www;63;NIE;155;0;3100
80705;dolnoœl¹skie;WBW;1171;;CEIDG;2019-10-02;2020-04-17;ma stronê www;55;NIE;155;0;3100
44908;ma³opolskie;TRW;437;;CEIDG;2014-10-24;2019-06-19;ma stronê www;61;NIE;155;0;3099,6
63937;lubelskie;LBW;5;;CEIDG;2017-08-02;2019-05-13;ma stronê www;40;NIE;155;0;3096
56270;œl¹skie;TYW;411;;CEIDG;2016-09-19;2019-11-08;ma stronê www;57;NIE;155;1;3096
29212;lubuskie;ZGW;1402;1 osoba;CEIDG;2004-01-28;2020-06-04;ma stronê www;49;NIE;62;1;3093
27032;lubelskie;LBW;5;1 osoba;CEIDG;2010-03-23;2020-10-14;ma stronê www;71;NIE;62;0;3091
71249;mazowieckie;WAW;1386;;CEIDG;2018-07-02;2019-12-27;ma stronê www;44;NIE;155;1;3090
67231;dolnoœl¹skie;JGW;1386;;CEIDG;2018-01-08;2018-08-03;ma stronê www;78;NIE;155;1;3090
53087;warmiñsko-mazurskie;OLW;5;;CEIDG;2016-07-11;2020-05-06;ma stronê www;67;NIE;154;1;3082
9168;mazowieckie;WAW;1386;11-20 osób;CEIDG;1984-01-01;2019-05-22;ma stronê www;64;NIE;154;1;3080
14391;zachodniopomorskie;SZW;968;6-10 osób;CEIDG;2000-02-23;2018-11-28;e-commerce;46;NIE;154;0;3080
8454;kujawsko-pomorskie;TOW;5;1 osoba;CEIDG;1991-04-01;2020-10-02;ma stronê www;41;NIE;62;0;3080
58955;ma³opolskie;KRW;848;;CEIDG;2011-08-09;2019-10-25;ma stronê www;41;NIE;154;0;3080
57527;kujawsko-pomorskie;BDW;1387;;CEIDG;2013-01-07;2020-10-22;ma stronê www;63;NIE;154;1;3075
36306;zachodniopomorskie;KSW;437;;CEIDG;2012-08-08;2019-06-26;ma stronê www;43;NIE;154;1;3075
79269;mazowieckie;GAW;848;;CEIDG;2019-01-14;2019-06-10;ma stronê www;62;NIE;154;0;3075
79315;œl¹skie;CZW;652;;CEIDG;2019-06-10;2019-08-12;ma stronê www;73;NIE;154;1;3075
45311;ma³opolskie;KRW;1574;1 osoba;CEIDG;1999-05-31;2020-05-06;nie ma strony www;;NIE;;0;3072
83187;dolnoœl¹skie;WRW;5;;CEIDG;2020-08-03;2020-09-22;ma stronê www;61;NIE;154;1;3072
33487;œwiêtokrzyskie;KIW;526;2-5 osób;KRS;2009-12-28;2020-04-24;ma stronê www;56;NIE;154;1;3072
22564;ma³opolskie;KRW;526;2-5 osób;CEIDG;1994-12-01;2019-12-11;ma stronê www;44;NIE;153;0;3069
16155;œl¹skie;BBW;848;51-100 osób;KRS;2004-03-23;2019-10-17;ma stronê www;54;NIE;153;1;3061
20535;mazowieckie;LNW;1433;2-5 osób;CEIDG;2005-05-07;2018-03-30;ma stronê www;72;NIE;153;0;3060
30519;mazowieckie;GRW;437;;CEIDG;2009-05-08;2020-02-18;ma stronê www;48;NIE;153;1;3060
59316;podlaskie;BIW;10001;;CEIDG;2015-09-17;2018-05-09;ma stronê www;51;NIE;153;0;3060
42585;mazowieckie;LNW;10001;6-10 osób;CEIDG;2015-06-17;2020-10-05;ma stronê www;40;NIE;153;0;3054
41116;podkarpackie;RZW;526;;CEIDG;2012-11-08;2020-10-26;ma stronê www;73;NIE;153;0;3053
38373;kujawsko-pomorskie;TOW;1574;;CEIDG;2008-12-01;2019-07-26;ma stronê www;71;NIE;153;0;3052
37085;œl¹skie;BBW;5;;CEIDG;2010-04-19;2020-05-18;ma stronê www;80;NIE;153;0;3050
51365;lubelskie;LBW;907;;CEIDG;2016-01-14;2020-10-23;ma stronê www;72;NIE;153;1;3050
65107;œl¹skie;KTW;652;1 osoba;CEIDG;2005-04-06;2018-06-25;ma stronê www;53;NIE;61;0;3050
18099;wielkopolskie;KLW;10001;6-10 osób;CEIDG;2007-06-14;2020-06-01;ma stronê www;69;NIE;153;0;3050
67591;wielkopolskie;PIW;1387;;CEIDG;2018-02-01;2019-05-08;ma stronê www;71;NIE;153;0;3050
69191;podkarpackie;RZW;526;;CEIDG;2018-03-15;2019-09-26;ma stronê www;48;NIE;153;0;3050
83476;zachodniopomorskie;KSW;526;1 osoba;CEIDG;2020-10-01;2020-10-19;nie ma strony www;;NIE;;0;3048
29362;pomorskie;GDW;98;1 osoba;CEIDG;2009-01-14;2020-04-09;e-commerce;41;NIE;61;0;3048
81419;zachodniopomorskie;KSW;652;1 osoba;CEIDG;2020-01-02;2020-01-29;nie ma strony www;;NIE;;0;3048
79640;lubelskie;CHW;652;;CEIDG;2019-07-10;2019-07-12;ma stronê www;53;NIE;152;0;3048
80041;lubelskie;BPW;1574;;CEIDG;2019-08-07;2019-08-08;nie ma strony www;;NIE;;1;3048
80054;³ódzkie;PTW;526;;CEIDG;2019-08-02;2020-03-20;ma stronê www;60;NIE;152;0;3048
60446;ma³opolskie;KRW;652;;CEIDG;2017-03-02;2019-12-12;nie ma strony www;;NIE;;0;3044
31552;kujawsko-pomorskie;BDW;652;2-5 osób;CEIDG;2003-07-16;2019-06-26;ma stronê www;75;NIE;152;0;3040
19769;dolnoœl¹skie;WBW;1574;6-10 osób;CEIDG;2008-05-20;2018-12-06;ma stronê www;54;NIE;152;0;3040
50636;mazowieckie;WAW;437;21-50 osób;CEIDG;2000-11-03;2020-07-07;ma stronê www;78;NIE;152;1;3040
35838;lubelskie;BPW;10001;2-5 osób;CEIDG;2003-02-01;2020-09-03;e-commerce;60;NIE;152;0;3040
62581;mazowieckie;GAW;1433;;CEIDG;2017-06-02;2018-11-21;ma stronê www;48;NIE;152;0;3040
54406;mazowieckie;WAW;98;;CEIDG;2015-05-01;2020-07-31;ma stronê www;51;NIE;152;0;3038
46661;lubuskie;GWW;652;;CEIDG;2013-03-18;2020-09-29;ma stronê www;54;NIE;152;0;3036
16299;³ódzkie;LDW;907;;CEIDG;2006-01-03;2019-05-22;ma stronê www;52;NIE;152;0;3030
63649;pomorskie;GDW;907;;CEIDG;2014-02-18;2020-02-28;ma stronê www;63;NIE;151;0;3026
77737;dolnoœl¹skie;WRW;522;;CEIDG;2019-03-06;2019-10-10;nie ma strony www;;NIE;;1;3024
40958;lubelskie;BPW;907;;CEIDG;2013-12-27;2020-01-17;ma stronê www;70;NIE;151;0;3024
59241;mazowieckie;WAW;1171;;CEIDG;2017-01-02;2019-06-19;ma stronê www;59;NIE;151;1;3024
9006;mazowieckie;WAW;755;11-20 osób;CEIDG;1992-12-01;2020-09-30;ma stronê www;56;NIE;151;0;3020
46110;³ódzkie;SRW;10001;;CEIDG;2014-12-03;2020-01-11;nie ma strony www;;NIE;;0;3015
82048;pomorskie;GDW;1387;;CEIDG;2020-03-04;2020-03-20;ma stronê www;53;NIE;150;0;3004
44671;wielkopolskie;PIW;1574;;CEIDG;2014-06-01;2018-07-23;e-commerce;77;NIE;150;0;3003
71332;œwiêtokrzyskie;KIW;848;1 osoba;CEIDG;2018-07-03;2018-09-25;ma stronê www;60;NIE;60;1;3003
8960;mazowieckie;WAW;5;6-10 osób;CEIDG;1995-02-28;2018-11-29;ma stronê www;71;NIE;150;1;3003
56141;œl¹skie;BBW;1574;;CEIDG;2010-03-17;2019-06-28;ma stronê www;68;NIE;150;0;3003
41138;podlaskie;LMW;1433;2-5 osób;CEIDG;2004-01-01;2018-09-26;ma stronê www;42;NIE;150;0;3002
42321;warmiñsko-mazurskie;OLW;1574;;CEIDG;2012-01-03;2019-03-08;ma stronê www;69;NIE;150;0;3002
26096;wielkopolskie;POW;522;2-5 osób;CEIDG;1990-02-19;2019-11-29;ma stronê www;46;NIE;150;0;3000
31668;³ódzkie;LDW;1386;6-10 osób;CEIDG;1988-12-06;2018-03-23;ma stronê www;71;NIE;150;0;3000
156;zachodniopomorskie;KSW;848;101-250 osób;KRS;2003-10-06;2018-08-31;ma stronê www;40;NIE;1 500;0;3000
15799;ma³opolskie;KRW;1433;6-10 osób;CEIDG;2000-12-21;2020-06-19;ma stronê www;62;NIE;150;1;3000
15942;podkarpackie;RZW;1574;6-10 osób;CEIDG;1998-05-22;2018-05-10;e-commerce;69;NIE;150;0;3000
20411;kujawsko-pomorskie;BDW;437;6-10 osób;CEIDG;2008-02-19;2019-12-06;ma stronê www;74;NIE;150;1;3000
26345;ma³opolskie;NSW;98;6-10 osób;CEIDG;2006-12-04;2019-05-31;ma stronê www;45;NIE;150;0;3000
26897;wielkopolskie;POW;1402;6-10 osób;CEIDG;2009-11-30;2020-05-19;ma stronê www;55;NIE;150;1;3000
32552;lubuskie;ZGW;98;2-5 osób;CEIDG;2017-03-09;2019-10-16;ma stronê www;78;NIE;150;0;3000
37216;warmiñsko-mazurskie;OLW;5;2-5 osób;CEIDG;2011-12-28;2019-09-13;ma stronê www;47;NIE;150;0;3000
52575;zachodniopomorskie;SZW;1402;;CEIDG;2010-03-26;2019-11-04;ma stronê www;48;NIE;150;0;3000
64114;warmiñsko-mazurskie;OLW;1171;;CEIDG;2017-09-01;2020-08-05;ma stronê www;74;NIE;150;0;3000
64271;lubuskie;ZGW;437;;CEIDG;2017-10-14;2018-03-21;ma stronê www;51;NIE;150;0;3000
64409;wielkopolskie;POW;1387;;CEIDG;2012-08-29;2018-12-12;ma stronê www;51;NIE;150;1;3000
69385;opolskie;OPW;1386;;KRS;2018-03-29;2019-04-08;nie ma strony www;;NIE;;0;3000
70057;pomorskie;GDW;1386;6-10 osób;KRS;2018-05-15;2019-02-26;ma stronê www;51;NIE;150;0;3000
70092;dolnoœl¹skie;WRW;1387;;CEIDG;2018-05-02;2018-06-27;ma stronê www;56;NIE;150;0;3000
70181;wielkopolskie;POW;848;;CEIDG;2018-05-02;2018-05-22;e-commerce;45;NIE;150;0;3000
77242;warmiñsko-mazurskie;OLW;848;;CEIDG;2019-02-06;2020-09-30;ma stronê www;50;NIE;150;0;3000
38102;œl¹skie;KTW;5;2-5 osób;CEIDG;1991-12-01;2020-01-30;ma stronê www;65;NIE;150;1;3000
51375;³ódzkie;LDW;1171;;CEIDG;2016-01-02;2018-02-23;ma stronê www;57;NIE;150;1;3000
51601;mazowieckie;OSW;526;6-10 osób;CEIDG;2006-03-07;2020-10-09;ma stronê www;46;NIE;150;0;3000
52090;ma³opolskie;TRW;522;;CEIDG;2016-05-16;2018-03-01;ma stronê www;70;NIE;150;0;3000
27180;dolnoœl¹skie;LGW;1171;6-10 osób;CEIDG;2003-12-09;2020-09-30;nie ma strony www;;TAK;;0;3000
27451;œl¹skie;GLW;1171;6-10 osób;CEIDG;2008-11-25;2019-06-03;ma stronê www;70;NIE;150;0;3000
17773;mazowieckie;GRW;1171;1 osoba;CEIDG;2005-01-20;2020-10-14;nie ma strony www;;NIE;;0;3000
39655;œl¹skie;DGW;437;;CEIDG;2007-02-01;2020-10-16;ma stronê www;70;NIE;150;0;3000
40112;zachodniopomorskie;SZW;98;2-5 osób;CEIDG;2012-11-01;2019-04-25;ma stronê www;80;NIE;150;1;3000
40205;mazowieckie;WAW;755;;CEIDG;2009-06-24;2019-03-11;ma stronê www;69;NIE;150;0;3000
40261;zachodniopomorskie;SZW;968;;CEIDG;2009-02-13;2020-07-31;ma stronê www;71;NIE;150;0;3000
4333;œl¹skie;CZW;10001;6-10 osób;CEIDG;1995-09-04;2019-05-09;ma stronê www;58;NIE;150;0;3000
30425;pomorskie;GDW;755;1 osoba;CEIDG;2008-02-01;2019-09-20;nie ma strony www;;NIE;;0;3000
48432;wielkopolskie;LSW;652;;CEIDG;2008-10-14;2020-01-08;ma stronê www;68;NIE;150;0;3000
60900;wielkopolskie;LSW;1387;;CEIDG;2017-02-10;2018-06-27;ma stronê www;47;NIE;150;0;3000
72566;³ódzkie;SRW;848;;CEIDG;2018-08-22;2018-08-24;nie ma strony www;;NIE;;0;3000
1405;warmiñsko-mazurskie;ELW;1402;1 osoba;CEIDG;1997-09-01;2019-10-02;ma stronê www;72;NIE;60;0;3000
11053;ma³opolskie;TRW;848;101-250 osób;KRS;1987-12-01;2018-01-17;ma stronê www;72;NIE;1 500;0;3000
21747;podkarpackie;RZW;10001;2-5 osób;CEIDG;1992-10-29;2018-09-18;ma stronê www;75;NIE;150;0;3000
22020;podlaskie;LMW;652;6-10 osób;CEIDG;2007-02-01;2019-12-18;ma stronê www;58;NIE;150;0;3000
34456;warmiñsko-mazurskie;ELW;1433;;CEIDG;2008-01-23;2020-07-01;ma stronê www;45;NIE;150;1;3000
12250;œl¹skie;KTW;10001;2-5 osób;CEIDG;2001-03-28;2020-01-28;e-commerce;49;NIE;150;0;3000
12479;wielkopolskie;POW;411;2-5 osób;CEIDG;2018-10-01;2019-01-31;nie ma strony www;;NIE;;0;3000
33520;lubuskie;ZGW;968;;CEIDG;2010-10-11;2019-11-06;ma stronê www;43;NIE;150;0;3000
33744;³ódzkie;PTW;5;;CEIDG;2011-09-29;2019-07-05;ma stronê www;50;NIE;150;0;3000
33928;³ódzkie;SKW;1574;2-5 osób;CEIDG;1998-12-01;2019-03-15;ma stronê www;56;NIE;150;0;3000
8224;dolnoœl¹skie;WRW;10001;;CEIDG;1998-01-16;2020-01-10;ma stronê www;58;NIE;150;0;3000
13137;dolnoœl¹skie;WRW;907;6-10 osób;CEIDG;2002-01-23;2019-05-08;ma stronê www;72;NIE;150;0;3000
13209;œl¹skie;DGW;848;;CEIDG;1999-12-01;2019-11-14;ma stronê www;56;NIE;150;0;3000
13270;œl¹skie;KTW;5;;CEIDG;1992-08-28;2020-06-16;nie ma strony www;;NIE;;0;3000
13338;œl¹skie;TYW;1402;1 osoba;CEIDG;1991-10-01;2020-04-15;ma stronê www;52;NIE;60;0;3000
24755;mazowieckie;WAW;1171;6-10 osób;CEIDG;2005-01-20;2020-07-31;ma stronê www;41;NIE;150;0;3000
24924;wielkopolskie;POW;1402;6-10 osób;CEIDG;1994-12-01;2020-02-26;ma stronê www;53;NIE;150;1;3000
31452;œl¹skie;BBW;5;;CEIDG;2009-12-10;2019-11-14;ma stronê www;53;NIE;150;0;3000
59536;kujawsko-pomorskie;TOW;10001;;KRS;2016-11-03;2019-02-12;ma stronê www;65;NIE;150;0;3000
70900;wielkopolskie;POW;1574;;CEIDG;2013-08-26;2018-06-18;ma stronê www;49;NIE;150;0;3000
71055;wielkopolskie;POW;1402;;CEIDG;2018-01-02;2018-03-06;e-commerce;68;NIE;150;0;3000
36603;œl¹skie;RBW;1386;2-5 osób;CEIDG;2011-02-28;2018-01-02;e-commerce;54;NIE;150;0;3000
55332;ma³opolskie;KRW;755;;CEIDG;2013-10-01;2018-07-02;nie ma strony www;;NIE;;0;3000
63600;mazowieckie;WAW;5;6-10 osób;KRS;2013-04-16;2019-12-03;ma stronê www;66;NIE;150;0;3000
63682;wielkopolskie;POW;1386;;KRS;2017-08-01;2018-09-13;ma stronê www;57;NIE;150;0;3000
63746;œl¹skie;RBW;1386;;CEIDG;2017-08-01;2019-07-12;ma stronê www;71;NIE;150;1;3000
41754;³ódzkie;LDW;10001;;CEIDG;2012-08-31;2020-03-12;ma stronê www;50;NIE;150;0;3000
61930;mazowieckie;GAW;848;;CEIDG;1985-12-06;2019-01-23;ma stronê www;68;NIE;150;0;3000
41242;œl¹skie;GLW;437;2-5 osób;CEIDG;2004-04-01;2020-07-24;e-commerce;79;NIE;150;0;3000
46010;ma³opolskie;KRW;848;;CEIDG;2012-09-01;2020-01-30;e-commerce;45;NIE;150;0;3000
59035;dolnoœl¹skie;WBW;1387;1 osoba;CEIDG;2017-01-30;2018-06-13;ma stronê www;63;NIE;60;0;3000
65815;zachodniopomorskie;KSW;1386;;CEIDG;2017-12-04;2020-03-27;ma stronê www;60;NIE;150;0;3000
56059;mazowieckie;WAW;411;;KRS;2016-09-22;2019-01-22;ma stronê www;55;NIE;150;0;3000
62194;opolskie;OPW;1387;;CEIDG;2010-02-01;2018-04-09;e-commerce;62;NIE;150;0;3000
81142;podkarpackie;RZW;526;;KRS;2019-11-20;2019-11-20;nie ma strony www;;NIE;;1;3000
81526;opolskie;OPW;1386;;CEIDG;2018-12-11;2020-01-10;nie ma strony www;;NIE;;1;3000
74282;warmiñsko-mazurskie;OLW;526;1 osoba;CEIDG;2018-05-21;2018-12-10;ma stronê www;62;NIE;60;0;3000
74441;podkarpackie;RZW;10001;;CEIDG;1998-01-01;2020-06-25;ma stronê www;64;NIE;150;0;3000
79416;lubelskie;LBW;652;;CEIDG;2019-06-18;2019-10-04;nie ma strony www;;NIE;;0;3000
66350;wielkopolskie;POW;98;1 osoba;KRS;2007-12-01;2018-02-07;ma stronê www;63;NIE;60;0;3000
66564;œl¹skie;GLW;526;;CEIDG;2007-11-26;2019-07-15;nie ma strony www;;NIE;;0;3000
78623;³ódzkie;LDW;1387;;CEIDG;2019-04-24;2019-10-07;ma stronê www;64;NIE;150;1;3000
78800;œl¹skie;BBW;1387;;CEIDG;2019-05-06;2019-09-30;ma stronê www;71;NIE;150;0;3000
79033;lubelskie;LBW;968;;CEIDG;2019-05-23;2020-05-20;ma stronê www;76;NIE;150;0;3000
79046;dolnoœl¹skie;WRW;522;2-5 osób;CEIDG;2019-01-08;2020-01-03;e-commerce;47;NIE;150;0;3000
62511;dolnoœl¹skie;WRW;755;;CEIDG;2011-01-25;2018-10-15;ma stronê www;73;NIE;150;0;3000
31998;mazowieckie;PLW;755;1 osoba;CEIDG;1997-03-01;2020-01-16;ma stronê www;65;NIE;60;0;2998
45282;œl¹skie;TYW;1433;;CEIDG;2011-09-01;2020-03-12;ma stronê www;46;NIE;150;0;2996
50901;lubelskie;BPW;5;;CEIDG;2016-02-18;2018-09-28;ma stronê www;65;NIE;150;1;2994
20212;ma³opolskie;KRW;848;2-5 osób;CEIDG;1997-10-20;2020-01-22;ma stronê www;54;NIE;150;1;2992
52975;dolnoœl¹skie;LGW;1574;;CEIDG;2016-07-01;2020-01-09;e-commerce;38;NIE;150;0;2992
31313;mazowieckie;GRW;755;;CEIDG;2007-02-01;2020-02-27;ma stronê www;58;NIE;150;1;2990
70975;³ódzkie;SKW;1387;;CEIDG;2018-06-18;2018-07-25;ma stronê www;64;NIE;150;0;2990
69058;mazowieckie;OSW;522;;CEIDG;2018-03-02;2020-04-14;ma stronê www;35;NIE;150;1;2990
26371;kujawsko-pomorskie;WLW;1433;;CEIDG;2005-06-15;2020-04-01;ma stronê www;58;NIE;149;0;2987
611;kujawsko-pomorskie;BDW;1574;101-250 osób;KRS;1994-03-30;2020-09-02;ma stronê www;60;NIE;1 493;0;2985
29673;wielkopolskie;POW;755;;CEIDG;2006-10-02;2019-10-04;ma stronê www;45;NIE;149;0;2984
18588;zachodniopomorskie;KSW;10001;;CEIDG;1997-12-01;2020-07-31;ma stronê www;37;NIE;149;0;2980
72584;œl¹skie;KTW;1402;;CEIDG;2018-09-27;2018-10-25;ma stronê www;45;NIE;149;0;2980
23813;mazowieckie;WAW;968;101-250 osób;KRS;2007-04-04;2020-09-07;ma stronê www;38;NIE;1 490;0;2980
5719;wielkopolskie;KLW;848;101-250 osób;KRS;1994-12-01;2020-02-20;ma stronê www;57;NIE;1 488;0;2976
83332;mazowieckie;GRW;522;;CEIDG;2020-09-09;2020-09-15;ma stronê www;58;NIE;149;0;2976
82449;warmiñsko-mazurskie;ELW;1574;;CEIDG;2020-04-30;2020-04-30;ma stronê www;65;NIE;149;0;2976
63778;opolskie;OPW;98;;CEIDG;2017-08-16;2020-06-29;ma stronê www;36;NIE;149;0;2976
67513;pomorskie;GDW;411;;CEIDG;2018-02-02;2020-01-29;ma stronê www;66;NIE;149;0;2976
76469;ma³opolskie;KRW;1574;;CEIDG;2019-01-24;2019-10-23;ma stronê www;54;NIE;149;1;2976
79861;œl¹skie;BBW;1574;;CEIDG;2019-07-19;2019-10-10;nie ma strony www;;NIE;;1;2976
80279;podlaskie;SUW;1433;;CEIDG;2019-03-01;2019-10-02;ma stronê www;58;NIE;149;1;2976
69964;mazowieckie;PLW;652;1 osoba;CEIDG;2018-04-04;2018-10-17;ma stronê www;51;NIE;59;0;2970
50748;kujawsko-pomorskie;TOW;907;;CEIDG;2014-06-03;2019-11-29;ma stronê www;67;NIE;149;0;2970
32782;wielkopolskie;LSW;968;;CEIDG;1998-09-01;2019-08-19;ma stronê www;56;NIE;148;0;2968
71670;œl¹skie;KTW;1402;;CEIDG;2018-08-01;2019-01-24;ma stronê www;48;NIE;148;0;2964
61844;mazowieckie;OSW;1402;1 osoba;CEIDG;2016-01-15;2019-08-30;ma stronê www;40;NIE;59;1;2963
33265;mazowieckie;WAW;1433;;CEIDG;2001-03-15;2020-09-30;ma stronê www;65;NIE;148;0;2962
74715;ma³opolskie;NSW;526;;CEIDG;2018-12-19;2019-10-05;e-commerce;49;NIE;148;0;2960
29248;warmiñsko-mazurskie;MZW;526;;CEIDG;2009-04-08;2020-10-02;ma stronê www;57;NIE;148;0;2955
12451;mazowieckie;PAW;437;2-5 osób;CEIDG;1997-11-01;2019-01-10;ma stronê www;51;NIE;148;0;2955
50682;lubelskie;LBW;907;2-5 osób;CEIDG;2005-01-12;2020-03-19;ma stronê www;62;NIE;148;0;2955
16145;œl¹skie;BBW;437;;CEIDG;2005-02-08;2018-11-27;ma stronê www;45;NIE;148;0;2954
54331;pomorskie;GDW;437;;CEIDG;2015-06-08;2020-08-21;ma stronê www;54;NIE;148;0;2954
53027;podlaskie;BIW;1402;;CEIDG;2016-07-08;2019-02-12;ma stronê www;54;NIE;148;0;2952
70070;dolnoœl¹skie;WBW;1402;;KRS;2001-03-15;2019-04-05;ma stronê www;66;NIE;148;0;2952
47819;wielkopolskie;POW;968;;CEIDG;2015-09-01;2018-06-18;e-commerce;58;NIE;148;1;2952
77548;warmiñsko-mazurskie;OLW;1387;;CEIDG;2019-03-01;2019-04-16;nie ma strony www;;NIE;;1;2952
